Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe32003600350034003000,2008-03-10,Male,Service,No,3.0,5.0,7.5,0.64
fffe3600340036003900,2008-11-12,Male,Service,Yes,2.0,5.0,4.6,0.37
fffe32003600370038003200,2008-12-31,Male,Product,No,4.0,8.0,6.1,0.54
fffe3100350031003300,2008-07-26,Female,Product,No,4.0,,,
fffe3200350032003300,2008-03-29,Female,Service,Yes,2.0,4.0,5.6,0.51
fffe31003200330039003500,2008-11-03,Male,Service,No,1.0,1.0,2.0,0.04
fffe33003400380031003000,2008-08-28,Male,Product,No,3.0,6.0,6.6,0.56
fffe31003400340035003000,2008-08-02,Male,Product,Yes,1.0,3.0,,0.2
fffe31003900350034003100,2008-12-18,Male,Service,Yes,3.0,5.0,6.3,0.51
fffe32003700340034003300,2008-11-30,Female,Service,Yes,1.0,3.0,6.7,0.45
fffe31003800330036003600,2008-01-12,Female,Service,No,4.0,6.0,,0.67
fffe32003900340037003800,2008-11-18,Male,Product,Yes,2.0,5.0,5.5,0.49
fffe31003100340034003000,2008-01-31,Female,Product,No,2.0,,6.9,0.64
fffe380031003500,2008-02-02,Male,Service,No,4.0,8.0,8.3,0.7
fffe31003600300031003000,2008-11-21,Female,Product,No,2.0,5.0,5.1,0.41
fffe3500360033003800,2008-05-12,Male,Service,Yes,3.0,8.0,8.0,0.73
fffe3900300031003400,2008-11-03,Male,Service,Yes,1.0,3.0,3.5,0.29
fffe32003800310039003100,2008-01-04,Male,Service,Yes,0.0,1.0,1.7,0.09
fffe3400350031003500,2008-05-28,Female,Product,No,2.0,6.0,5.8,0.55
fffe3100330033003300,2008-02-25,Male,Product,No,1.0,2.0,,0.23
fffe32003500330038003500,2008-06-18,Male,Service,No,3.0,6.0,7.4,0.62
fffe33003200380036003600,2008-06-13,Male,Service,No,4.0,9.0,7.0,0.71
fffe31003000310030003400,2008-03-01,Male,Service,Yes,4.0,8.0,7.4,0.56
fffe33003200340037003500,2008-10-22,Female,Product,Yes,3.0,4.0,6.1,0.42
fffe32003000300031003300,2008-08-12,Female,Service,Yes,1.0,3.0,5.6,0.48
fffe3200390033003100,2008-06-15,Female,Product,Yes,0.0,1.0,0.0,0.0
fffe33003200390037003200,2008-05-15,Male,Service,Yes,3.0,6.0,5.9,0.46
fffe31003400370030003500,2008-09-30,Male,Service,No,3.0,7.0,8.0,0.83
fffe32003600310031003900,2008-04-04,Female,Service,Yes,1.0,5.0,6.8,0.55
fffe31003100310037003600,2008-04-09,Male,Service,Yes,4.0,7.0,7.8,0.63
fffe31003000380038003000,2008-06-21,Male,Product,No,1.0,3.0,5.5,0.41
fffe32003300340037003600,2008-08-05,Male,Service,Yes,0.0,1.0,3.4,0.24
fffe3400350035003600,2008-03-06,Female,Service,Yes,2.0,4.0,6.3,0.42
fffe33003000330031003900,2008-11-01,Female,Service,Yes,2.0,4.0,6.1,0.43
fffe33003300300038003800,2008-03-12,Male,Service,No,4.0,7.0,7.5,0.74
fffe3900320035003800,2008-09-16,Male,Service,Yes,2.0,4.0,5.5,0.45
fffe31003700320031003200,2008-08-27,Female,Product,Yes,2.0,6.0,7.4,0.59
fffe32003600320033003900,2008-07-26,Female,Product,No,3.0,6.0,5.0,0.31
fffe31003000330034003000,2008-08-11,Female,Product,Yes,0.0,1.0,0.9,0.0
fffe31003100310035003000,2008-04-26,Female,Service,Yes,4.0,,6.4,0.53
fffe3800370032003000,2008-01-29,Female,Product,Yes,2.0,5.0,6.0,0.49
fffe33003300300032003500,2008-02-16,Female,Product,Yes,1.0,3.0,4.7,0.37
fffe32003500320030003100,2008-02-04,Male,Service,No,3.0,8.0,9.1,0.81
fffe3900340036003200,2008-04-24,Female,Service,No,2.0,4.0,6.4,0.47
fffe33003100380039003100,2008-10-18,Male,Product,Yes,2.0,4.0,6.9,0.47
fffe31003000360033003600,2008-11-04,Male,Product,No,2.0,5.0,,0.48
fffe3900370030003500,2008-01-22,Male,Product,Yes,3.0,5.0,,0.65
fffe32003300300038003400,2008-11-19,Male,Service,Yes,0.0,1.0,3.9,0.23
fffe31003700390031003300,2008-11-22,Male,Service,No,3.0,7.0,6.4,0.55
fffe32003200320035003700,2008-04-24,Female,Service,Yes,2.0,,6.7,0.63
fffe31003300310037003400,2008-06-25,Female,Product,No,3.0,6.0,8.0,0.63
fffe31003000390035003700,2008-12-08,Female,Service,Yes,1.0,,3.3,0.28
fffe32003700300030003600,2008-12-21,Male,Service,No,3.0,6.0,5.5,0.52
fffe33003400380032003800,2008-06-24,Male,Product,Yes,5.0,10.0,7.7,0.79
fffe32003700330033003700,2008-06-24,Male,Service,No,2.0,6.0,8.5,0.66
fffe3600340038003100,2008-05-07,Female,Product,No,3.0,7.0,7.5,0.55
fffe3100340035003700,2008-01-18,Female,Product,No,1.0,4.0,4.1,0.34
fffe31003900370031003600,2008-10-01,Male,Product,No,3.0,6.0,5.8,
fffe33003200370037003500,2008-01-18,Female,Service,No,3.0,6.0,6.0,0.49
fffe3200380037003200,2008-07-16,Female,Service,Yes,4.0,6.0,6.2,0.54
fffe33003300360033003500,2008-09-06,Male,Service,No,4.0,7.0,5.4,0.51
fffe31003000370037003800,2008-10-15,Male,Service,Yes,2.0,5.0,7.7,0.69
fffe3300310031003400,2008-10-04,Male,Product,Yes,4.0,8.0,6.9,0.62
fffe3500300037003800,2008-03-01,Male,Service,No,3.0,,4.7,0.41
fffe31003000390038003200,2008-08-23,Male,Product,Yes,1.0,4.0,5.2,0.3
fffe31003600320030003400,2008-11-12,Female,Service,Yes,4.0,6.0,7.4,0.67
fffe33003400330030003200,2008-08-12,Female,Product,No,5.0,10.0,9.9,0.86
fffe32003500370036003500,2008-02-17,Female,Product,No,3.0,5.0,5.6,0.41
fffe3800330031003700,2008-03-12,Male,Product,No,3.0,5.0,6.7,0.62
fffe33003300350036003400,2008-07-17,Female,Service,No,2.0,4.0,5.8,0.38
fffe31003500320038003400,2008-12-29,Male,Service,Yes,0.0,1.0,0.0,0.0
fffe32003700370032003600,2008-03-30,Female,Service,No,4.0,8.0,9.7,0.86
fffe31003300310039003800,2008-10-13,Female,Service,Yes,1.0,3.0,2.7,0.11
fffe31003600320034003600,2008-06-05,Female,Product,Yes,1.0,,6.9,0.49
fffe33003400380039003700,2008-04-17,Male,Service,Yes,2.0,4.0,5.9,0.44
fffe3300350031003000,2008-04-11,Female,Service,No,2.0,3.0,3.4,0.27
fffe32003500390038003800,2008-11-19,Male,Product,Yes,1.0,2.0,2.2,0.12
fffe32003300340038003600,2008-02-19,Female,Service,Yes,1.0,4.0,5.8,0.47
fffe32003700310036003000,2008-03-12,Male,Service,No,2.0,5.0,5.2,0.47
fffe32003100390039003400,2008-05-02,Female,Service,No,1.0,3.0,5.6,0.44
fffe31003200310034003000,2008-06-08,Female,Service,Yes,2.0,2.0,3.4,0.28
fffe340033003300,2008-01-29,Male,Service,Yes,1.0,3.0,3.6,0.21
fffe3400370035003900,2008-06-22,Male,Service,Yes,2.0,6.0,8.1,0.71
fffe32003800370032003600,2008-05-29,Female,Product,Yes,3.0,4.0,5.6,0.44
fffe32003400390033003400,2008-08-18,Male,Service,Yes,2.0,4.0,5.4,0.47
fffe3600300032003100,2008-06-18,Male,Product,Yes,2.0,3.0,5.1,0.31
fffe33003200340036003800,2008-03-05,Female,Product,Yes,2.0,3.0,6.8,0.5
fffe3900390031003700,2008-03-06,Male,Product,Yes,3.0,,,0.49
fffe3600360035003900,2008-06-23,Male,Service,Yes,2.0,4.0,,0.49
fffe31003600380032003700,2008-05-31,Male,Service,No,2.0,3.0,6.2,0.4
fffe31003400310033003100,2008-06-06,Female,Service,Yes,2.0,3.0,4.5,0.4
fffe3600320032003200,2008-01-28,Female,Product,No,2.0,5.0,7.5,0.55
fffe31003100380038003600,2008-10-07,Female,Service,No,2.0,3.0,3.1,0.23
fffe3500390035003800,2008-08-30,Female,Product,Yes,0.0,1.0,1.0,0.03
fffe3200370030003100,2008-01-02,Female,Service,No,4.0,10.0,10.0,0.92
fffe32003800310038003500,2008-04-10,Female,Service,Yes,2.0,4.0,4.8,0.37
fffe33003200310037003400,2008-04-28,Male,Service,Yes,0.0,1.0,1.4,0.03
fffe32003700340036003900,2008-03-04,Male,Service,Yes,2.0,4.0,5.3,0.29
fffe33003000360037003300,2008-09-25,Male,Service,Yes,3.0,5.0,5.2,0.48
fffe32003500330036003100,2008-09-15,Female,Service,Yes,3.0,6.0,5.9,0.38
fffe31003400330039003000,2008-08-17,Female,Service,Yes,2.0,2.0,4.7,0.29
fffe33003100300037003500,2008-02-25,Male,Service,Yes,3.0,5.0,6.3,0.51
fffe32003200350030003800,2008-03-12,Female,Service,No,3.0,6.0,,0.57
fffe31003000360037003100,2008-11-12,Male,Product,No,4.0,7.0,6.6,0.55
fffe33003100380032003400,2008-02-09,Male,Service,No,4.0,6.0,8.7,0.69
fffe32003200360032003800,2008-10-09,Male,Product,No,4.0,,,0.64
fffe31003100350033003400,2008-05-25,Male,Service,No,3.0,6.0,6.4,0.6
fffe32003700310035003400,2008-12-15,Male,Service,Yes,1.0,2.0,0.0,0.0
fffe3600380031003600,2008-08-19,Female,Product,Yes,4.0,8.0,,
fffe31003900370032003000,2008-07-02,Female,Service,Yes,1.0,2.0,4.4,0.26
fffe33003000340030003100,2008-07-23,Male,Service,No,3.0,5.0,7.2,0.66
fffe31003100320032003400,2008-03-06,Male,Service,No,5.0,9.0,9.4,0.91
fffe32003400310033003800,2008-12-27,Male,Service,Yes,1.0,3.0,5.1,0.38
fffe32003200330036003700,2008-04-07,Female,Service,No,0.0,1.0,1.9,0.08
fffe3600320037003400,2008-03-15,Male,Product,Yes,2.0,4.0,5.5,0.49
fffe31003300350030003200,2008-12-31,Male,Product,No,0.0,2.0,,0.3
fffe33003000300031003100,2008-01-11,Male,Product,No,3.0,5.0,6.9,0.5
fffe31003500310034003200,2008-03-21,Female,Service,Yes,1.0,3.0,6.6,0.43
fffe31003200330038003800,2008-07-24,Male,Product,No,1.0,3.0,5.6,0.41
fffe31003000350033003400,2008-09-08,Male,Product,No,3.0,6.0,8.2,0.69
fffe31003300370038003400,2008-05-14,Female,Product,Yes,4.0,8.0,6.4,0.52
fffe31003000380034003100,2008-12-31,Female,Service,Yes,1.0,,6.5,0.43
fffe31003700340033003000,2008-06-16,Male,Service,No,2.0,5.0,,0.63
fffe31003300380031003000,2008-06-29,Male,Product,Yes,2.0,6.0,,0.73
fffe32003400320038003000,2008-08-25,Male,Product,No,1.0,1.0,3.8,0.29
fffe3600330032003100,2008-06-27,Female,Service,Yes,2.0,4.0,,0.38
fffe33003300310034003900,2008-06-26,Female,Product,No,3.0,6.0,8.2,0.88
fffe31003700300039003300,2008-01-06,Male,Product,No,3.0,6.0,4.3,0.37
fffe31003900310030003100,2008-11-26,Male,Service,No,3.0,4.0,5.2,0.45
fffe32003500320033003200,2008-09-21,Male,Service,Yes,3.0,6.0,8.3,0.66
fffe32003500350032003400,2008-08-01,Female,Product,No,3.0,6.0,6.1,0.56
fffe3400300036003800,2008-04-11,Female,Product,No,2.0,,2.8,0.16
fffe31003100340032003200,2008-01-22,Female,Service,No,2.0,5.0,6.6,0.53
fffe390032003900,2008-07-11,Male,Product,Yes,3.0,5.0,6.2,0.42
fffe31003400320032003700,2008-02-21,Female,Service,Yes,1.0,3.0,6.0,0.41
fffe32003400390032003700,2008-11-24,Male,Service,No,4.0,7.0,8.5,0.68
fffe33003100350032003400,2008-11-13,Female,Service,Yes,3.0,6.0,5.9,0.39
fffe31003300360030003500,2008-12-31,Female,Service,No,2.0,5.0,7.3,0.52
fffe33003400360038003200,2008-12-29,Female,Service,Yes,2.0,7.0,7.5,0.74
fffe3500300037003200,2008-04-27,Female,Product,No,0.0,1.0,2.6,0.16
fffe32003000360038003700,2008-04-10,Female,Product,Yes,2.0,6.0,6.4,0.6
fffe31003100340032003900,2008-10-10,Female,Service,Yes,2.0,4.0,,0.34
fffe31003200390035003000,2008-08-04,Female,Product,No,4.0,9.0,7.5,0.77
fffe31003600370039003900,2008-03-06,Male,Service,No,1.0,,4.2,0.29
fffe31003700350033003800,2008-01-31,Female,Service,Yes,2.0,4.0,,0.31
fffe32003300370039003500,2008-02-06,Female,Product,Yes,3.0,5.0,6.3,0.56
fffe31003000370033003200,2008-06-09,Female,Service,Yes,1.0,3.0,4.6,0.23
fffe32003200360030003600,2008-07-15,Female,Product,Yes,1.0,2.0,2.5,0.17
fffe3900360035003700,2008-12-31,Male,Service,No,4.0,7.0,5.8,0.56
fffe340038003200,2008-06-26,Male,Product,No,1.0,1.0,4.2,0.28
fffe33003400350034003800,2008-01-07,Female,Product,Yes,1.0,3.0,5.8,0.39
fffe32003900350035003000,2008-03-20,Female,Service,No,3.0,6.0,6.8,0.65
fffe3400380034003500,2008-08-16,Male,Service,Yes,2.0,5.0,7.9,0.6
fffe35003700,2008-11-23,Male,Service,No,3.0,6.0,8.4,0.65
fffe31003100370038003000,2008-12-09,Female,Service,Yes,2.0,4.0,4.6,
fffe32003100340039003100,2008-09-30,Female,Service,Yes,2.0,3.0,3.1,0.1
fffe32003400330039003400,2008-06-04,Male,Service,No,5.0,9.0,9.1,0.9
fffe32003700380034003500,2008-11-21,Female,Product,No,3.0,4.0,5.1,0.44
fffe3300350037003900,2008-08-03,Female,Service,No,1.0,4.0,5.2,
fffe3300350032003200,2008-12-02,Male,Service,Yes,3.0,7.0,7.4,0.72
fffe3100310033003900,2008-03-27,Female,Product,No,5.0,9.0,8.4,0.84
fffe33003400370036003400,2008-11-16,Male,Service,Yes,2.0,4.0,6.1,0.42
fffe31003200370037003300,2008-01-22,Male,Service,Yes,2.0,6.0,7.7,0.58
fffe31003700390030003700,2008-03-30,Female,Service,Yes,3.0,4.0,5.0,0.42
fffe32003500330033003200,2008-08-23,Female,Service,No,2.0,5.0,5.9,0.51
fffe32003600370034003400,2008-01-20,Male,Service,No,0.0,2.0,4.0,0.26
fffe32003200320035003400,2008-08-26,Female,Service,Yes,3.0,6.0,8.4,0.7
fffe3100340037003800,2008-04-11,Male,Product,No,1.0,,4.7,0.35
fffe32003900330038003300,2008-07-29,Female,Service,Yes,4.0,6.0,5.8,0.52
fffe31003000390030003000,2008-05-03,Female,Product,Yes,1.0,3.0,,0.24
fffe3200340038003700,2008-09-04,Female,Product,No,3.0,7.0,6.3,0.54
fffe3700330035003500,2008-10-26,Male,Service,Yes,1.0,2.0,5.8,0.36
fffe33003000300033003400,2008-04-07,Male,Service,No,3.0,6.0,6.4,0.51
fffe3300360031003900,2008-02-01,Male,Product,No,3.0,6.0,6.2,0.61
fffe32003900330037003100,2008-06-18,Female,Service,Yes,3.0,5.0,4.5,0.33
fffe31003800370038003000,2008-06-24,Male,Service,Yes,2.0,5.0,6.5,0.41
fffe31003300370030003200,2008-05-02,Male,Product,No,3.0,6.0,6.6,0.56
fffe32003800380035003300,2008-11-22,Male,Product,Yes,2.0,4.0,6.9,0.48
fffe31003000390031003800,2008-05-05,Male,Service,Yes,1.0,3.0,5.6,
fffe32003300370037003500,2008-04-05,Female,Service,Yes,2.0,4.0,5.4,0.33
fffe32003400350035003700,2008-01-14,Male,Service,No,4.0,8.0,7.6,0.73
fffe33003000380038003500,2008-06-18,Female,Service,No,4.0,8.0,7.5,0.53
fffe31003400320032003900,2008-09-01,Female,Product,Yes,2.0,3.0,4.4,0.39
fffe33003000380034003200,2008-01-12,Male,Service,No,3.0,5.0,7.8,0.61
fffe3400300033003300,2008-06-21,Male,Service,No,3.0,7.0,8.0,0.71
fffe32003400380037003000,2008-11-02,Female,Service,No,4.0,8.0,8.6,0.74
fffe31003200370035003600,2008-04-28,Female,Service,No,3.0,8.0,,0.76
fffe32003400340035003700,2008-07-29,Female,Service,No,0.0,1.0,3.8,0.19
fffe31003500330034003900,2008-07-27,Female,Service,Yes,3.0,5.0,5.9,0.48
fffe32003700360035003000,2008-07-26,Male,Service,No,3.0,7.0,8.8,0.84
fffe3900390035003600,2008-11-06,Female,Product,No,2.0,4.0,5.5,0.36
fffe3100390034003200,2008-12-26,Female,Service,Yes,2.0,4.0,5.9,0.39
fffe33003000350035003900,2008-02-12,Male,Service,Yes,1.0,1.0,1.0,0.0
fffe31003000340035003600,2008-02-08,Female,Service,Yes,1.0,3.0,5.4,0.35
fffe3900360031003100,2008-10-03,Female,Service,Yes,1.0,3.0,,0.38
fffe3200320034003100,2008-01-15,Male,Service,Yes,2.0,3.0,4.6,0.27
fffe3900390036003000,2008-04-25,Female,Service,Yes,3.0,5.0,5.2,0.44
fffe31003300390036003300,2008-03-29,Male,Service,No,0.0,,,0.22
fffe31003500360039003100,2008-01-18,Male,Product,No,4.0,9.0,8.9,0.76
fffe32003700380037003300,2008-05-14,Male,Product,No,1.0,4.0,6.6,0.54
fffe32003300330037003000,2008-01-20,Male,Product,No,2.0,4.0,5.6,0.52
fffe3700340030003800,2008-12-19,Male,Product,Yes,1.0,4.0,4.7,0.32
fffe33003000340034003000,2008-11-10,Female,Service,Yes,0.0,1.0,1.8,0.12
fffe32003000360035003900,2008-10-17,Female,Service,Yes,1.0,3.0,5.5,0.36
fffe3500360031003100,2008-02-14,Female,Service,No,2.0,4.0,,0.39
fffe31003200320037003100,2008-06-22,Female,Product,Yes,1.0,4.0,4.4,0.31
fffe31003900310033003400,2008-01-07,Male,Service,No,2.0,3.0,4.2,0.25
fffe3800330034003100,2008-06-10,Male,Product,Yes,2.0,4.0,5.9,
fffe31003400310033003900,2008-08-04,Female,Service,No,3.0,6.0,6.4,0.62
fffe31003700320031003400,2008-12-27,Female,Service,No,3.0,5.0,7.7,0.58
fffe32003100350038003100,2008-01-15,Female,Product,Yes,0.0,1.0,3.3,0.16
fffe32003100380038003500,2008-06-20,Female,Service,Yes,1.0,,6.1,0.37
fffe31003300330035003400,2008-03-20,Female,Service,No,2.0,6.0,6.6,0.59
fffe33003300370030003000,2008-02-02,Female,Product,Yes,1.0,4.0,6.3,0.41
fffe31003200300030003100,2008-10-20,Male,Product,Yes,1.0,1.0,5.0,0.27
fffe3300340035003800,2008-10-04,Female,Product,Yes,3.0,7.0,9.0,0.82
fffe31003300330038003500,2008-04-20,Female,Service,Yes,2.0,,5.9,0.41
fffe32003200350032003300,2008-11-01,Male,Product,Yes,1.0,3.0,6.0,0.45
fffe32003500370038003700,2008-08-18,Female,Service,No,1.0,4.0,4.7,0.36
fffe31003000350037003200,2008-11-15,Male,Product,Yes,3.0,6.0,7.2,0.65
fffe350034003100,2008-05-29,Male,Service,No,4.0,9.0,9.3,0.77
fffe32003500320032003400,2008-04-09,Male,Service,No,2.0,5.0,5.7,0.37
fffe33003300300030003600,2008-05-18,Female,Product,Yes,2.0,4.0,3.4,0.25
fffe33003400340039003100,2008-09-07,Female,Service,Yes,2.0,3.0,5.0,0.27
fffe32003300390036003900,2008-09-12,Male,Service,Yes,1.0,3.0,4.6,0.37
fffe31003000300035003000,2008-09-19,Male,Product,Yes,3.0,4.0,,0.47
fffe33003400360034003700,2008-05-31,Male,Service,Yes,1.0,2.0,4.5,0.26
fffe32003300380036003300,2008-09-01,Female,Product,Yes,1.0,2.0,3.1,0.19
fffe33003100390033003700,2008-03-01,Male,Service,Yes,2.0,4.0,5.8,0.49
fffe31003700390032003600,2008-02-01,Female,Service,No,1.0,,5.0,0.3
fffe3400370036003200,2008-03-29,Male,Service,Yes,3.0,5.0,6.3,0.48
fffe33003400370039003700,2008-03-12,Female,Product,Yes,1.0,3.0,6.5,0.48
fffe32003900300034003800,2008-03-22,Female,Service,Yes,2.0,4.0,5.6,0.49
fffe3400350034003500,2008-12-06,Female,Product,Yes,2.0,3.0,3.9,0.27
fffe32003500360035003900,2008-05-31,Male,Service,No,4.0,8.0,7.4,0.66
fffe3800320035003100,2008-02-02,Female,Service,No,2.0,6.0,,0.59
fffe3100370033003900,2008-10-31,Female,Product,No,1.0,2.0,1.2,0.01
fffe31003700340031003300,2008-05-15,Female,Service,Yes,2.0,4.0,6.7,0.45
fffe3800330034003400,2008-02-16,Male,Service,Yes,2.0,3.0,5.7,0.37
fffe31003800310035003700,2008-04-24,Male,Service,Yes,4.0,8.0,6.2,0.54
fffe32003700340036003600,2008-10-04,Female,Service,No,5.0,8.0,7.4,0.72
fffe33003200320035003400,2008-02-06,Female,Service,Yes,2.0,4.0,6.0,0.44
fffe32003300360035003700,2008-06-01,Female,Service,No,2.0,4.0,4.3,0.3
fffe3600330033003200,2008-12-30,Male,Service,Yes,2.0,5.0,6.3,0.39
fffe31003800390036003800,2008-11-24,Male,Service,Yes,2.0,4.0,6.1,0.45
fffe33003200310036003200,2008-05-07,Female,Service,Yes,1.0,3.0,4.8,0.34
fffe32003200350039003800,2008-06-28,Male,Service,Yes,1.0,4.0,,0.53
fffe31003800360030003200,2008-05-12,Female,Service,No,3.0,7.0,,0.71
fffe32003100380031003600,2008-07-16,Male,Service,No,2.0,6.0,5.9,0.53
fffe3300320031003900,2008-10-31,Male,Service,No,2.0,6.0,7.2,0.56
fffe32003300310035003500,2008-06-05,Female,Product,No,3.0,5.0,4.5,0.39
fffe31003000340035003000,2008-04-28,Male,Service,Yes,1.0,3.0,5.1,0.4
fffe33003100340035003300,2008-11-01,Male,Product,Yes,3.0,6.0,7.4,0.54
fffe3400370033003700,2008-01-30,Male,Service,No,2.0,4.0,3.8,0.27
fffe32003300350036003900,2008-04-09,Female,Service,Yes,4.0,9.0,10.0,1.0
fffe3200310032003700,2008-05-23,Female,Product,No,4.0,8.0,7.3,0.74
fffe3800320037003900,2008-04-26,Female,Service,Yes,3.0,5.0,5.1,0.38
fffe31003800340032003500,2008-11-21,Female,Service,No,2.0,4.0,4.2,
fffe32003800330034003700,2008-10-17,Female,Service,Yes,2.0,3.0,3.5,0.2
fffe3100310036003600,2008-01-11,Male,Product,Yes,3.0,5.0,4.8,0.39
fffe32003200350035003200,2008-09-19,Male,Product,No,2.0,5.0,,0.56
fffe31003700340038003600,2008-05-29,Male,Product,Yes,2.0,4.0,6.6,0.44
fffe3700370033003800,2008-01-07,Male,Product,No,3.0,7.0,9.8,0.86
fffe3600360036003200,2008-02-14,Female,Service,Yes,0.0,1.0,2.1,0.17
fffe31003900380037003800,2008-11-19,Female,Product,Yes,0.0,3.0,4.4,0.32
fffe3200390034003400,2008-10-26,Male,Service,No,3.0,5.0,5.3,0.47
fffe31003600330032003600,2008-10-27,Female,Product,No,5.0,,9.5,0.86
fffe31003200350032003400,2008-04-23,Female,Product,Yes,1.0,4.0,4.9,0.38
fffe31003500320039003800,2008-08-03,Female,Service,No,1.0,1.0,,0.27
fffe3100300032003100,2008-02-25,Female,Service,No,3.0,6.0,6.3,0.51
fffe31003700360037003500,2008-11-06,Female,Product,No,2.0,5.0,5.2,0.42
fffe32003800350034003800,2008-04-25,Female,Product,No,3.0,6.0,6.9,0.52
fffe31003600300038003100,2008-10-13,Male,Service,No,4.0,7.0,7.0,0.63
fffe31003300320039003300,2008-04-16,Female,Service,Yes,1.0,3.0,4.6,0.35
fffe32003900350033003800,2008-09-18,Female,Product,Yes,1.0,2.0,3.2,0.25
fffe32003200320033003000,2008-09-19,Male,Service,No,4.0,7.0,6.9,0.61
fffe33003200300035003500,2008-08-27,Male,Service,No,2.0,4.0,5.1,0.38
fffe32003900310038003000,2008-10-28,Male,Service,No,2.0,5.0,6.2,0.57
fffe3900370037003400,2008-09-18,Male,Service,No,1.0,4.0,6.0,0.51
fffe33003200350035003500,2008-09-21,Female,Product,No,3.0,6.0,6.2,0.59
fffe31003600300039003300,2008-04-09,Female,Service,Yes,3.0,5.0,5.6,0.43
fffe32003100380035003500,2008-03-11,Female,Service,No,2.0,5.0,7.5,0.58
fffe31003700350038003700,2008-01-15,Female,Service,No,3.0,5.0,,0.41
fffe32003600340031003800,2008-11-18,Female,Service,Yes,2.0,4.0,5.2,0.42
fffe31003600320032003700,2008-10-11,Female,Service,No,3.0,6.0,6.0,0.52
fffe3800300031003500,2008-08-07,Male,Service,Yes,2.0,5.0,6.2,0.44
fffe31003400390038003900,2008-05-25,Female,Service,Yes,1.0,,5.6,0.39
fffe32003100370034003500,2008-06-13,Female,Product,Yes,3.0,,,0.41
fffe31003400300039003100,2008-05-18,Male,Product,Yes,3.0,5.0,8.2,0.65
fffe3600360032003400,2008-03-18,Female,Service,No,2.0,5.0,5.3,0.37
fffe31003600390030003100,2008-07-13,Male,Service,No,2.0,4.0,6.7,0.45
fffe32003300350037003500,2008-08-23,Male,Service,Yes,2.0,4.0,7.1,0.5
fffe3500330035003900,2008-01-22,Female,Service,Yes,2.0,4.0,5.4,0.33
fffe33003300300031003200,2008-09-28,Female,Product,Yes,0.0,1.0,0.9,0.05
fffe3300320030003100,2008-03-30,Female,Service,Yes,3.0,6.0,6.5,0.46
fffe33003100310034003300,2008-09-13,Male,Service,Yes,2.0,6.0,6.7,0.63
fffe3300340030003100,2008-01-09,Female,Service,Yes,1.0,,4.6,0.3
fffe3100300037003300,2008-03-26,Female,Service,No,2.0,4.0,6.3,0.62
fffe3700340039003700,2008-06-25,Female,Service,Yes,3.0,5.0,4.3,0.38
fffe32003700330032003700,2008-07-21,Female,Service,Yes,2.0,4.0,6.6,0.47
fffe32003500310030003200,2008-01-08,Male,Service,No,2.0,2.0,2.8,0.1
fffe3500330031003900,2008-12-28,Male,Product,No,4.0,6.0,6.5,0.58
fffe31003600330036003400,2008-10-28,Female,Product,Yes,3.0,5.0,5.9,0.48
fffe360037003800,2008-02-22,Female,Service,Yes,1.0,3.0,4.4,0.36
fffe31003700310030003700,2008-01-27,Female,Service,No,2.0,4.0,6.1,0.43
fffe31003700390034003200,2008-07-13,Male,Service,Yes,2.0,4.0,5.8,0.39
fffe3900310034003400,2008-10-14,Female,Service,No,1.0,2.0,6.0,0.42
fffe3600300034003900,2008-09-09,Female,Service,Yes,2.0,4.0,4.6,0.4
fffe32003700320039003400,2008-07-11,Female,Service,Yes,1.0,2.0,5.8,0.45
fffe31003900310030003200,2008-10-28,Female,Service,No,0.0,1.0,,
fffe32003400380039003100,2008-11-07,Female,Service,No,4.0,7.0,8.8,0.7
fffe3100320032003400,2008-07-18,Female,Product,No,3.0,5.0,7.3,0.67
fffe32003200340030003800,2008-09-15,Female,Product,No,2.0,4.0,6.9,0.5
fffe32003200320039003300,2008-06-18,Male,Service,Yes,2.0,4.0,5.2,0.39
fffe31003200330030003300,2008-10-10,Male,Product,Yes,2.0,4.0,3.2,0.15
fffe32003600350035003100,2008-01-30,Female,Service,No,2.0,3.0,6.1,0.42
fffe3300300039003800,2008-12-13,Female,Service,No,2.0,6.0,7.1,0.69
fffe32003400340030003100,2008-02-02,Female,Service,Yes,2.0,5.0,6.7,0.59
fffe31003900390030003600,2008-10-27,Female,Service,Yes,1.0,,4.0,0.34
fffe32003600380039003000,2008-05-09,Female,Service,No,0.0,1.0,0.0,0.0
fffe31003900320030003100,2008-06-21,Male,Product,Yes,2.0,4.0,8.4,0.66
fffe31003300330035003300,2008-03-28,Male,Service,No,3.0,6.0,6.2,0.54
fffe3400390032003100,2008-06-22,Male,Product,Yes,1.0,4.0,5.2,0.42
fffe3600300036003700,2008-04-10,Male,Service,No,2.0,6.0,7.0,0.65
fffe33003100370031003000,2008-08-27,Male,Product,No,2.0,3.0,6.0,0.39
