Employee ID,Burn Rate
fffe31003800310030003800,0.58
fffe3100360032003700,0.58
fffe33003200390033003000,0.43
fffe31003800300032003300,0.51
fffe32003000340030003100,0.55
fffe3600310039003300,0.32
fffe32003800340039003000,0.64
fffe31003600300031003500,0.11
fffe310035003800,0.56
fffe31003300370035003500,0.95
fffe33003000350038003200,0.81
fffe31003000330035003900,0.46
fffe32003500360030003700,0.34
fffe32003900350037003000,0.42
fffe3500380038003300,0.27
fffe32003500370037003400,0.3
fffe32003000360030003900,0.23
fffe3900360031003900,0.51
fffe3700330038003800,0.57
fffe32003800300035003100,0.67
fffe32003000300037003800,0.42
fffe3300350038003900,0.32
fffe31003400320034003200,0.56
fffe3700320032003800,0.4
fffe32003200340039003100,0.77
fffe33003300380030003200,0.01
fffe31003600340032003900,0.34
fffe3700350039003900,0.09
fffe3300390039003200,0.48
fffe32003700330032003000,0.64
fffe31003600330034003100,0.75
fffe33003300370031003600,0.38
fffe3300360031003300,0.41
fffe32003700360034003000,0.98
fffe33003400300030003500,0.71
fffe32003000300038003800,0.24
fffe31003800380030003800,0.55
fffe31003200350036003000,0.22
fffe32003500380030003900,0.63
fffe31003100350037003100,0.58
fffe33003300330038003700,0.64
fffe33003400380037003700,0.73
fffe3100370030003000,0.53
fffe31003000320032003700,0.24
fffe32003200300034003300,0.38
fffe33003000310035003700,0.29
fffe31003800310033003900,0.46
fffe31003900390033003000,0.22
fffe3200380034003300,0.61
fffe3200330036003000,0.58
fffe3400370030003700,0.6
fffe33003200310030003300,0.73
fffe3300320038003800,0.32
fffe31003400310033003300,0.4
fffe3200340031003800,0.52
fffe31003900310032003300,0.44
fffe32003500380038003500,0.54
fffe32003500350031003100,0.24
fffe33003200360038003700,0.29
fffe32003500350038003300,0.58
fffe31003300390035003100,0.37
fffe32003400330039003200,0.4
fffe3600350038003700,0.43
fffe31003200350037003300,0.57
fffe33003200370037003900,0.21
fffe31003200360037003700,0.75
fffe32003700390034003500,0.26
fffe31003300310038003400,0.15
fffe3100340032003100,0.78
fffe3200340035003900,0.29
fffe33003300310032003800,0.67
fffe32003000350031003800,0.63
fffe31003200340037003700,0.14
fffe33003100330034003100,0.43
fffe32003800390031003100,0.06
fffe3800320034003600,0.76
fffe32003100310031003100,0.65
fffe32003500310039003200,0.71
fffe3100350039003400,0.13
fffe33003000370032003600,0.51
fffe32003500370037003100,0.43
fffe31003500380031003000,0.4
fffe3400390035003600,0.66
fffe3600330038003100,0.38
fffe3700330032003500,0.0
fffe3500360039003700,0.39
fffe33003300340030003800,0.4
fffe31003600350035003200,0.26
fffe3300390039003900,0.56
fffe3400390030003100,0.34
fffe3500380037003700,0.94
fffe33003400340034003000,0.22
fffe33003400320031003500,0.78
fffe31003700380033003700,0.42
fffe3700360037003700,0.46
fffe3800360030003000,0.22
fffe31003400390030003700,0.31
fffe33003400310034003100,0.43
fffe32003600340037003900,0.47
fffe31003700360034003300,0.6
fffe31003200300037003700,0.34
fffe31003400330030003900,0.6
fffe32003600340031003400,0.11
fffe31003600360038003900,0.53
fffe3300320031003400,0.41
fffe31003100340039003400,0.41
fffe3200300034003700,0.4
fffe32003400350035003400,0.53
fffe31003500310039003400,0.12
fffe3600340039003000,0.14
fffe31003800300038003600,0.31
fffe32003800360038003700,0.44
fffe32003300380030003200,0.8
fffe31003600320038003300,0.29
fffe3500350034003800,0.32
fffe33003000340033003700,0.51
fffe32003700320032003000,0.33
fffe32003300340039003000,0.98
fffe32003200360036003100,0.53
fffe31003400310034003900,0.73
fffe3700340030003400,0.41
fffe3900370039003600,0.51
fffe32003200380036003700,0.28
fffe32003200340032003700,0.12
fffe33003200330036003700,0.68
fffe3500300034003400,0.34
fffe380031003600,0.17
fffe350038003000,0.42
fffe32003700360036003900,0.61
fffe32003900360035003800,0.13
fffe3900350038003300,0.62
fffe33003100350030003100,0.48
fffe32003500320033003300,0.75
fffe32003100320038003000,0.4
fffe33003000350034003900,0.57
fffe31003300300032003200,0.58
fffe31003900300038003700,0.37
fffe31003300350037003700,0.38
fffe390039003100,0.13
fffe33003100340033003500,0.8
fffe32003200370031003400,0.55
fffe31003300310035003800,0.38
fffe31003600360030003200,0.52
fffe33003000300033003900,0.49
fffe32003400370032003700,0.8
fffe31003200360036003800,0.46
fffe3600330031003900,0.66
fffe31003900360033003200,0.41
fffe31003300360035003100,0.73
fffe32003300390038003800,0.46
fffe3600340034003500,0.0
fffe32003900340036003800,0.34
fffe32003600330038003500,0.55
fffe31003700300031003500,0.81
fffe3200390037003800,0.67
fffe3500390037003400,0.56
fffe31003800350030003700,0.53
fffe3700360039003400,0.49
fffe33003300310036003200,0.02
fffe31003500370033003400,0.52
fffe31003200370031003500,0.54
fffe31003700310030003400,0.38
fffe3400370036003000,0.71
fffe31003700320037003900,0.73
fffe32003100350037003000,0.3
fffe32003600310036003100,0.34
fffe31003500330035003800,0.35
fffe31003000380035003900,0.48
fffe33003100310030003200,0.45
fffe32003400300032003000,0.81
fffe32003200320037003900,0.42
fffe3100390030003800,0.28
fffe32003000360035003200,0.79
fffe32003100320035003300,0.46
fffe31003300390037003800,0.6
fffe32003500310034003400,0.16
fffe3700390031003900,0.43
fffe32003000370032003700,0.3
fffe32003800350039003500,0.1
fffe3400320032003500,0.28
fffe3200320036003200,0.26
fffe3500360033003400,0.44
fffe32003000310033003400,0.28
fffe320035003400,0.55
fffe3200340032003700,0.62
fffe32003500360037003000,0.91
fffe32003800390038003100,0.59
fffe3900330038003400,0.39
fffe3700340034003200,0.11
fffe3500310031003600,0.66
fffe3700320031003500,0.46
fffe33003100330033003500,0.94
fffe32003100310031003400,0.43
fffe3800360033003700,0.34
fffe31003800330035003500,0.36
fffe3400330039003500,0.62
fffe32003500390039003900,0.4
fffe3300360034003500,0.19
fffe31003800300034003700,0.61
fffe31003300360030003100,0.58
fffe33003100380039003500,0.6
fffe32003400360037003700,0.44
fffe3400380033003400,0.08
fffe31003400360036003400,0.38
fffe3600320030003000,0.73
fffe31003000360039003600,0.42
fffe32003600390035003200,0.82
fffe31003900360038003300,0.08
fffe31003700320032003800,0.3
fffe3700330037003100,0.44
fffe3300330030003000,0.62
fffe31003300350039003400,0.27
fffe32003900360032003300,0.52
fffe31003500370039003500,0.53
fffe3100300033003000,0.41
fffe32003100350036003600,0.72
fffe33003100370032003700,0.41
fffe3300310032003600,0.49
fffe32003800360030003400,0.32
fffe31003000340037003000,0.48
fffe32003200360032003900,0.55
fffe32003400340032003300,0.23
fffe3900310038003200,0.65
fffe31003500330032003700,0.61
fffe3400350036003900,0.4
fffe33003000330038003900,0.45
fffe32003000370030003800,0.18
fffe31003400340034003300,0.61
fffe31003800330036003500,0.53
fffe32003600370032003700,0.44
fffe31003000310038003900,0.73
fffe32003400320039003700,0.55
fffe3800310038003000,0.9
fffe3800310032003600,0.63
fffe32003200380030003600,0.4
fffe330033003400,0.54
fffe32003300340035003500,0.42
fffe3700330032003000,0.63
fffe3200310033003800,0.01
fffe32003300330033003200,0.33
fffe32003100330030003700,0.73
fffe31003000320034003100,0.54
fffe32003500330031003600,0.41
fffe31003600370038003900,0.56
fffe3400330033003400,0.42
fffe32003800300034003600,0.73
fffe32003700390038003800,0.26
fffe33003000330035003300,0.7
fffe32003700330032003500,0.37
fffe32003700320037003900,0.59
fffe3400350039003600,0.65
fffe31003400380036003600,0.31
fffe3800300036003300,0.0
fffe32003200360034003000,0.77
fffe3800370035003100,0.57
fffe33003400350033003600,0.01
fffe33003400390034003200,0.2
fffe32003000380036003400,0.44
fffe31003800360033003400,0.14
fffe33003300370030003100,0.62
fffe3200380034003200,0.43
fffe33003000370039003200,0.44
fffe31003400320032003400,0.74
fffe33003300360035003000,0.38
fffe3300390039003000,0.75
fffe32003200390035003100,0.63
fffe380039003900,0.35
fffe32003600390033003500,0.25
fffe31003100340034003700,0.3
fffe33003000390036003100,0.23
fffe33003200320031003900,0.22
fffe32003000350039003000,0.33
fffe33003100350037003500,0.59
fffe34003400,0.8
fffe31003400330036003200,0.65
fffe31003600380036003400,0.97
fffe3200310034003000,0.26
fffe31003700320035003200,0.36
fffe31003800320033003500,0.4
fffe32003600300037003200,0.03
fffe31003300390038003900,0.62
fffe3700390037003500,0.72
fffe32003000350031003500,0.41
fffe3700330035003000,0.63
fffe31003300390030003700,0.28
fffe32003700390037003300,0.21
fffe3800310038003600,0.02
fffe3500320033003300,0.52
fffe31003500360033003700,0.07
fffe32003200360031003800,0.41
fffe32003600350037003100,0.58
fffe32003300330031003200,0.31
fffe31003500370032003500,0.19
fffe3800360031003800,0.47
fffe32003200370034003900,0.01
fffe32003200370037003400,0.46
fffe31003800360032003900,0.58
fffe3700310034003300,0.28
fffe33003100360034003700,0.12
fffe31003500360032003900,0.29
fffe3900380036003400,0.67
fffe31003600390036003400,0.38
fffe31003900310034003200,0.56
fffe3900300035003900,0.58
fffe32003300320032003200,0.24
fffe32003600350030003400,0.43
fffe3800380030003300,0.61
fffe32003700380033003000,0.31
fffe31003500300039003200,0.51
fffe31003400380039003800,0.56
fffe32003400310033003300,0.89
fffe31003000300030003000,0.27
fffe3800320034003400,0.28
fffe33003100340033003700,0.33
fffe3600370039003300,0.24
fffe33003000390034003400,0.47
fffe31003200370035003900,0.79
fffe3300300035003500,0.58
fffe31003500370039003600,0.69
fffe3900380030003600,0.66
fffe31003900370033003200,0.58
fffe31003000310031003700,0.24
fffe31003100380035003600,0.36
fffe33003400360033003400,0.41
fffe33003200350038003800,0.71
fffe32003900390033003500,0.73
fffe33003400380033003200,0.5
fffe3800370031003100,0.03
fffe33003400360038003500,0.61
fffe3500370032003800,0.82
fffe31003000340031003700,0.17
fffe3600350033003700,0.64
fffe33003000370030003300,0.84
fffe32003600370039003400,0.47
fffe32003600330038003200,0.38
fffe31003500310036003500,0.0
fffe32003400390031003800,0.58
fffe32003700360037003100,0.58
fffe32003700300033003300,0.76
fffe3200300039003900,0.24
fffe32003400350032003500,0.33
fffe3500340030003000,0.44
fffe32003500310036003800,0.37
fffe31003200320035003400,0.76
fffe32003800350036003500,0.3
fffe3100370037003500,0.45
fffe31003200390036003800,0.59
fffe3500330032003200,0.36
fffe3500390039003300,0.49
fffe31003500310035003700,0.8
fffe31003200330030003900,0.57
fffe3200320034003400,0.42
fffe31003700380038003000,0.6
fffe3500380033003100,0.25
fffe33003300390033003800,0.43
fffe31003200320030003200,0.63
fffe32003700380030003900,0.6
fffe33003400300039003000,0.44
fffe31003900310036003600,0.47
fffe3600380031003200,0.22
fffe3600300030003000,0.48
fffe33003000330030003700,0.15
fffe31003500310031003300,0.77
fffe32003200370033003100,0.53
fffe31003700320035003100,0.55
fffe32003400340037003800,0.36
fffe33003100340034003400,0.73
fffe390036003100,0.55
fffe33003000350038003800,0.84
fffe31003000310032003500,0.4
fffe31003800390032003800,0.26
fffe33003200370036003600,0.43
fffe31003100300038003100,0.42
fffe32003900330032003000,0.2
fffe33003200380038003200,0.82
fffe32003300300030003200,0.28
fffe33003100380038003800,0.35
fffe31003300360035003300,0.56
fffe33003200360035003700,0.81
fffe32003800360039003000,0.3
fffe31003600350035003700,0.58
fffe33003100350038003600,0.47
fffe33003100350037003100,0.21
fffe32003600340032003700,0.44
fffe3400300038003400,0.41
fffe33003300360033003000,0.78
fffe3100320037003500,0.16
fffe33003400360034003300,0.36
fffe31003300350032003000,0.27
fffe31003100340030003300,0.53
fffe31003300350039003100,0.56
fffe32003300340039003400,0.76
fffe3300390030003100,0.3
fffe3900330038003900,0.21
fffe33003100370030003200,0.41
fffe3600310030003600,0.5
fffe32003700380033003700,0.72
fffe3600390036003800,0.26
fffe32003000350039003200,0.46
fffe31003100370035003600,0.64
fffe31003400380036003800,0.39
fffe3600380035003200,0.67
fffe31003800310030003400,0.31
fffe33003200370035003800,0.62
fffe31003000360037003700,0.56
fffe31003600300036003000,0.36
fffe31003000300036003600,0.34
fffe3200330038003200,0.56
fffe3400360034003000,0.71
fffe32003800300038003700,0.68
fffe31003000310035003200,0.04
fffe32003300340033003500,0.0
fffe3700390038003400,0.43
fffe32003800350035003500,0.43
fffe32003300390035003700,0.39
fffe32003700340032003100,0.76
fffe3200380036003700,0.25
fffe32003700360030003300,0.39
fffe3600310037003800,0.9
fffe3700390031003400,0.44
fffe32003500300035003600,0.6
fffe33003100390034003900,0.48
fffe3200370033003400,0.63
fffe31003000350037003800,0.48
fffe3600330032003700,0.26
fffe31003900330037003900,0.35
fffe3500390030003000,0.54
fffe3300300039003200,0.11
fffe32003000330038003900,0.34
fffe3200300036003000,0.23
fffe3100300036003700,0.42
fffe3900350032003400,0.55
fffe3900320032003800,0.43
fffe3200300036003200,0.61
fffe31003500350034003400,0.59
fffe3800320031003500,0.43
fffe32003400390036003700,0.34
fffe33003000340031003400,0.64
fffe32003400320032003700,0.58
fffe31003300330031003200,0.53
fffe3700370039003900,0.17
fffe31003500310030003700,0.61
fffe3400340030003700,0.6
fffe32003600370037003900,0.84
fffe3700320031003300,0.88
fffe32003700330033003000,0.17
fffe31003600330036003800,0.27
fffe32003000360030003400,0.41
fffe3600360034003800,0.34
fffe32003300360031003800,0.39
fffe3300310033003900,0.53
fffe3800320035003000,0.18
fffe3500320039003600,0.19
fffe32003600320032003000,0.56
fffe33003100390032003400,0.81
fffe32003100310034003900,0.32
fffe31003300390034003000,0.76
fffe3900330039003900,0.8
fffe33003200330039003600,0.74
fffe31003600370038003500,0.42
fffe33003200350037003900,0.74
fffe32003100360031003300,0.14
fffe370038003600,0.45
fffe33003200380038003900,0.59
fffe32003700360031003900,0.57
fffe31003500310030003400,0.07
fffe31003700300031003900,0.88
fffe31003200350034003000,0.67
fffe32003800300039003800,0.27
fffe31003900370037003100,0.32
fffe32003500360036003400,0.8
fffe31003100330038003400,0.26
fffe3600360036003700,0.18
fffe31003700330030003700,0.37
fffe31003800330033003900,0.75
fffe380038003700,0.55
fffe32003100300035003500,0.55
fffe31003900340036003500,0.52
fffe32003100340033003200,0.8
fffe31003900300035003800,0.25
fffe3100340031003600,0.65
fffe3700320033003800,0.24
fffe31003600340031003800,0.54
fffe31003700390032003100,0.28
fffe3100350033003200,0.58
fffe3200330031003600,0.5
fffe33003100390039003800,0.47
fffe31003800340030003300,0.19
fffe31003900340033003100,0.78
fffe31003100350035003500,0.4
fffe33003000320033003400,0.66
fffe3500350038003500,0.65
fffe33003200390031003700,0.14
fffe31003200370033003100,0.51
fffe3700350032003400,0.18
fffe32003800370035003300,0.34
fffe31003800320030003200,0.4
fffe31003300370030003600,0.67
fffe32003200360033003100,0.63
fffe31003600360033003600,0.56
fffe3100300038003900,0.64
fffe390034003500,0.61
fffe3400310033003700,0.59
fffe32003000310039003200,0.34
fffe31003300350035003100,0.45
fffe33003400390033003700,0.29
fffe31003800380033003300,0.43
fffe31003500330031003000,0.25
fffe32003800300033003300,0.23
fffe32003900350036003200,0.57
fffe32003100300032003700,0.35
fffe32003600370034003900,0.96
fffe3300380030003500,0.57
fffe32003400330039003500,0.07
fffe32003500380036003100,0.76
fffe32003600390031003500,0.47
fffe33003200390037003800,0.52
fffe31003400320031003500,0.41
fffe3400320037003500,0.47
fffe32003900340035003800,0.51
fffe32003500340032003800,0.24
fffe32003900310035003500,0.76
fffe31003800350030003900,0.18
fffe3400390031003600,0.54
fffe31003200360038003000,0.62
fffe31003900360036003000,0.53
fffe3100310039003900,0.44
fffe31003800380035003300,0.36
fffe31003100350032003000,0.22
fffe33003300380032003600,0.67
fffe32003600370038003100,0.41
fffe32003800310032003800,0.72
fffe32003400310038003000,0.41
fffe31003100370030003300,0.32
fffe31003000360038003800,0.37
fffe3600330032003200,0.33
fffe3100300036003300,0.91
fffe32003400340032003400,0.01
fffe31003600340038003600,0.42
fffe31003000310036003900,0.32
fffe3100390031003200,0.73
fffe3700380031003000,0.51
fffe31003500390039003300,0.62
fffe32003500310032003600,0.6
fffe32003600310033003200,0.38
fffe3200370030003900,0.57
fffe32003000320033003100,0.29
fffe32003900350036003000,0.41
fffe32003100340035003700,0.66
fffe31003100390039003200,0.21
fffe3600310037003700,0.45
fffe3300340037003900,0.74
fffe31003800390034003200,0.23
fffe3400300037003700,0.58
fffe31003500310033003500,0.15
fffe32003500370039003100,0.33
fffe38003700,0.45
fffe31003700370039003100,0.23
fffe31003600360039003100,0.69
fffe3400300038003600,0.48
fffe3500350038003800,0.58
fffe3700360034003300,0.48
fffe33003100370033003300,0.43
fffe32003200350033003700,0.46
fffe3900340033003500,0.57
fffe31003700330035003300,0.37
